Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Bryan Vieira,16729.44,360,48,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Rios,Farmácia,2026-03-14,11:47,Sim,2243.15,12,Pago
Marcos Vinicius Cavalcanti,12024.27,860,40,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silveira,Restaurante,2026-01-06,14:10,Não,2124.27,11,Atrasado
Davi Lucca Ramos,23248.49,405,80,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes - ME,Farmácia,2025-05-11,22:46,Sim,1011.2,2,Pago
Sarah Ramos,4389.29,398,25,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Macedo,Farmácia,2025-08-05,10:04,Não,3423.08,10,Atrasado
Lorena Cirino,17174.74,466,55,Rio de Janeiro,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes S.A.,Eletrodomésticos,2026-03-09,02:25,Não,3472.3,2,Pendente
João Felipe Souza,23904.24,841,46,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silva,Loja de Roupas,2025-05-04,12:46,Sim,2262.14,5,Pendente
Yasmin Cassiano,3404.79,319,49,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Viana,Livraria,2026-02-07,19:47,Sim,374.14,2,Atrasado
Maria Sophia da Paz,10671.09,459,69,Rio de Janeiro,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Fogaça - ME,Supermercado,2026-01-13,08:49,Não,2470.47,6,Pendente
Clarice Campos,7083.86,559,45,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa,Supermercado,2025-06-01,05:40,Sim,830.12,7,Atrasado
Heitor Ferreira,13524.1,880,74,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Rodrigues,Livraria,2025-06-18,18:40,Não,1051.05,1,Atrasado
Ana Lívia Garcia,7404.17,413,58,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Almeida,Loja de Roupas,2025-06-28,12:14,Sim,2177.58,11,Atrasado
Isis Ramos,4271.73,744,56,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Novais,Loja de Roupas,2025-08-14,01:25,Não,1254.61,10,Pago
Sarah Borges,13416.51,908,56,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Andrade Fonseca S.A.,Supermercado,2025-11-13,01:00,Não,1307.84,8,Pago
Rodrigo Rocha,8436.3,334,18,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Montenegro - ME,Supermercado,2025-10-24,09:51,Não,372.47,10,Pago
Sara Nascimento,23409.88,734,38,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,das Neves Cardoso - ME,Eletrodomésticos,2025-11-09,17:07,Sim,1528.05,2,Pendente
Davi Lucas Aragão,19066.23,815,72,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Leão,Supermercado,2025-12-03,11:37,Não,1077.27,6,Pendente
Léo Andrade,1804.92,881,51,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Fonseca e Filhos,Livraria,2026-02-01,06:24,Sim,1044.54,1,Atrasado
Manuela Moreira,18989.83,350,19,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Ferreira - EI,Restaurante,2025-10-29,14:50,Não,2886.47,3,Atrasado
Camila Melo,4777.93,963,68,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Cavalcante,Supermercado,2026-02-23,08:59,Não,668.91,11,Pago
Thomas Moura,10807.42,561,75,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Costela,Supermercado,2026-03-18,14:01,Não,1552.94,7,Pendente
Yasmin Marques,5845.94,671,45,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Costa - ME,Loja de Roupas,2025-12-24,00:48,Não,1992.16,3,Pago
Alana Castro,18646.87,896,74,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa Nascimento - ME,Supermercado,2026-04-04,05:03,Sim,2330.42,4,Pago
Maria Clara Camargo,4276.3,989,43,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Ramos S/A,Eletrodomésticos,2025-08-20,11:15,Não,3076.39,11,Pendente
Maria Vitória Rezende,1789.75,749,79,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,da Luz S/A,Eletrodomésticos,2025-05-02,09:42,Não,2748.67,3,Atrasado
Diego Cunha,19674.31,304,52,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Barbosa,Supermercado,2025-07-03,18:36,Não,2142.08,3,Atrasado
Larissa Mendonça,23506.31,889,60,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Nascimento,Eletrodomésticos,2025-10-18,08:53,Sim,2548.27,8,Pendente
Agatha Silveira,24221.43,798,48,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Ramos,Supermercado,2025-05-13,17:36,Não,3180.73,11,Pendente
Carlos Eduardo Ferreira,8206.54,859,49,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,da Luz e Filhos,Loja de Roupas,2025-08-13,15:22,Não,968.9,2,Atrasado
Heloisa Silveira,11864.65,784,43,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cirino - EI,Farmácia,2025-09-18,18:26,Não,2014.93,2,Atrasado
Letícia Vieira,2633.73,774,35,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ribeiro Cunha S/A,Livraria,2026-03-04,20:48,Não,1170.23,3,Atrasado
Arthur Gabriel Pereira,10798.13,612,25,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Ribeiro Carvalho Ltda.,Eletrodomésticos,2025-07-23,09:49,Não,3152.9,12,Atrasado
Antonella Garcia,21554.76,424,38,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Albuquerque,Livraria,2025-07-23,22:16,Não,1992.97,8,Pendente
Raul Costa,9753.5,985,34,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,da Mata Teixeira S/A,Eletrodomésticos,2025-08-17,09:37,Sim,837.01,6,Atrasado
Benjamin Dias,21333.97,503,72,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pires Lima Ltda.,Farmácia,2025-05-26,18:45,Não,2843.78,12,Pago
Marina Abreu,15825.4,587,58,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Barros,Loja de Roupas,2025-07-02,11:20,Não,1607.41,9,Pago
Isabella Pereira,10544.63,851,78,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Santos,Restaurante,2026-02-20,10:55,Não,2462.23,2,Pendente
Pietro Borges,4074.29,504,42,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Marques Ltda.,Supermercado,2026-01-02,14:29,Não,2452.92,12,Pendente
Emanuel Rios,12791.41,607,26,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Lima - EI,Livraria,2026-01-17,14:18,Sim,1563.81,8,Atrasado
Cauê da Rocha,16203.38,729,39,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Nunes,Livraria,2025-07-25,15:01,Não,1281.72,7,Pago
Davi Miguel Nascimento,7255.23,728,69,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Moreira,Livraria,2026-01-09,23:01,Não,30.1,1,Pago
Brayan Montenegro,12109.62,759,62,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Nogueira Pacheco - ME,Supermercado,2025-06-14,16:44,Sim,3208.41,4,Atrasado
Bento Castro,11736.39,633,39,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Novais e Filhos,Livraria,2025-07-27,00:30,Sim,3390.0,7,Pago
Samuel Melo,18404.83,503,62,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Casa Grande Machado S/A,Livraria,2026-02-25,13:07,Não,228.1,1,Pago
Pietro Fernandes,6498.76,313,60,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Silva,Farmácia,2025-07-12,08:48,Sim,2370.94,3,Pendente
Brayan Cirino,13980.39,673,44,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Vargas Cardoso S.A.,Farmácia,2025-11-18,12:07,Não,1580.2,6,Atrasado
Léo da Mata,16054.14,654,71,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Sampaio e Filhos,Livraria,2025-06-04,09:40,Não,245.31,1,Pendente
Benjamin Mendes,2194.37,409,79,Campinas,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Araújo,Restaurante,2025-10-06,06:12,Não,2112.28,3,Pendente
Liam da Rocha,24187.34,574,53,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Albuquerque,Supermercado,2025-10-11,15:42,Sim,1855.92,12,Atrasado
Ana Júlia da Mota,7964.69,976,42,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Fonseca,Supermercado,2026-02-17,17:25,Não,782.06,10,Pago
Emanuelly Costa,3887.35,628,58,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Gomes,Livraria,2026-03-04,09:31,Não,1744.42,8,Pago
Miguel Nascimento,12375.58,370,24,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Fonseca,Livraria,2025-10-31,11:37,Não,1977.73,11,Pago
Matteo Jesus,7376.78,393,26,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Pacheco Moura Ltda.,Loja de Roupas,2025-07-12,11:07,Sim,2462.07,4,Pendente
Pedro Pacheco,7971.48,554,24,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aparecida - ME,Supermercado,2025-06-29,11:34,Sim,2740.65,9,Pago
Agatha Brito,3592.6,830,75,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Barbosa,Eletrodomésticos,2025-05-28,05:10,Não,1729.92,2,Atrasado
Davi Lucca da Conceição,1592.59,597,26,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Carvalho Ferreira e Filhos,Supermercado,2025-06-21,12:39,Sim,2891.28,9,Atrasado
Ana Laura Moraes,2316.11,494,45,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Viana,Supermercado,2025-12-24,00:03,Não,3014.44,5,Atrasado
Ester Leão,8477.46,432,73,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Rocha Pacheco e Filhos,Restaurante,2025-10-14,14:54,Não,2517.11,8,Pendente
Catarina Gomes,14503.9,418,26,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Cunha,Restaurante,2025-07-16,11:04,Não,2532.42,8,Pago
Cecília Pereira,7032.74,793,50,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Leão,Loja de Roupas,2025-08-06,15:32,Não,3100.57,11,Atrasado
Luiz Fernando Barbosa,24546.02,549,58,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,da Cruz,Eletrodomésticos,2026-04-08,12:55,Não,640.05,7,Pendente
Caroline Gomes,21973.74,817,77,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Moreira - ME,Restaurante,2025-08-12,06:54,Não,1940.87,3,Pendente
Beatriz Sales,4771.06,438,66,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Azevedo - ME,Farmácia,2026-02-27,05:31,Não,91.66,1,Atrasado
Maria Clara da Mata,2386.13,776,32,Belo Horizonte,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Silveira,Restaurante,2025-04-12,15:31,Sim,761.15,8,Pago
Luan Oliveira,24064.05,837,74,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Melo S.A.,Loja de Roupas,2025-04-17,13:38,Não,1553.01,10,Pendente
Maysa Fonseca,10516.22,337,64,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aparecida,Loja de Roupas,2025-12-16,06:45,Não,1597.51,7,Pendente
Aurora Barros,11531.91,584,37,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Mendes Sousa - ME,Livraria,2025-11-18,13:43,Não,1350.5,9,Atrasado
Sara Aparecida,15481.98,745,58,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes Andrade e Filhos,Livraria,2025-08-29,02:13,Não,3333.56,10,Atrasado
Vitória Moura,6026.66,324,42,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Costa,Eletrodomésticos,2025-04-30,16:57,Não,2209.62,5,Pendente
Bruno Vieira,1477.09,738,22,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Almeida - ME,Restaurante,2026-04-07,12:09,Não,870.25,4,Atrasado
Enrico Cassiano,24376.62,492,51,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Novais Pastor - ME,Farmácia,2026-04-05,13:05,Sim,2146.11,10,Pendente
Ester Rocha,5496.97,384,32,Petrópolis,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,da Cunha,Eletrodomésticos,2026-01-12,04:36,Não,130.08,4,Atrasado
Murilo Costela,22156.52,849,75,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pinto Rios Ltda.,Restaurante,2026-01-12,23:31,Não,287.59,2,Pago
José Pedro Azevedo,5906.85,594,43,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Pereira S/A,Livraria,2025-06-18,14:41,Não,2915.26,3,Atrasado
Natália Azevedo,15861.56,774,67,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa,Livraria,2025-05-26,12:11,Não,1012.14,7,Atrasado
Leandro Freitas,5800.6,591,78,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Pimenta S.A.,Loja de Roupas,2025-06-28,15:11,Sim,1328.26,4,Pago
Maria Laura Pinto,23328.88,970,28,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Lima,Supermercado,2025-09-20,22:51,Sim,876.55,11,Atrasado
Théo Melo,8452.22,809,78,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Almeida,Restaurante,2025-05-08,00:46,Não,2571.21,11,Pendente
Eduarda Mendes,8728.18,551,54,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Barbosa Lopes - ME,Eletrodomésticos,2025-05-12,11:26,Não,39.75,1,Pendente
Natália Santos,4483.74,355,52,Petrópolis,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Souza Ltda.,Restaurante,2025-09-10,12:41,Não,375.77,10,Pago
Laura Aparecida,21699.61,325,21,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Porto Andrade - EI,Eletrodomésticos,2025-05-29,09:22,Não,827.17,8,Pago
Maria Sophia Rodrigues,10649.89,730,58,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,da Paz,Loja de Roupas,2025-12-04,11:50,Não,2310.62,2,Pendente
Aylla Monteiro,21644.21,318,45,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Albuquerque S/A,Eletrodomésticos,2025-07-14,13:11,Não,2962.77,1,Atrasado
Fernando Abreu,4450.8,822,68,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Araújo,Farmácia,2025-06-16,09:24,Não,543.47,1,Pago
Esther Cassiano,14302.7,344,61,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Caldeira,Restaurante,2026-02-12,11:11,Não,2775.09,6,Pago
Julia Souza,11185.52,753,35,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costela Freitas Ltda.,Eletrodomésticos,2025-06-19,10:52,Não,1994.89,10,Pago
Júlia Cirino,9465.02,838,66,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Lima,Farmácia,2025-11-08,09:14,Sim,2823.22,4,Pago
Luiz Otávio Pastor,20732.36,844,20,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Monteiro Martins Ltda.,Farmácia,2025-11-18,10:44,Não,1741.7,6,Pago
Sophie Ferreira,9284.16,470,23,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Rios Costa S.A.,Restaurante,2025-06-30,11:22,Não,1952.36,10,Atrasado
Théo Rodrigues,21121.6,756,74,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cassiano Campos Ltda.,Farmácia,2025-07-23,17:17,Não,292.07,9,Atrasado
Otávio Abreu,14197.73,963,69,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pimenta,Supermercado,2026-04-04,14:27,Sim,95.17,1,Pendente
Olivia Teixeira,5005.64,352,25,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,da Luz,Restaurante,2025-12-31,20:21,Não,2382.45,3,Pago
Francisco Cunha,20308.75,977,69,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Rodrigues,Farmácia,2025-10-03,13:41,Não,598.99,9,Atrasado
José Pedro Siqueira,18772.1,734,44,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Gomes - EI,Loja de Roupas,2025-04-16,12:10,Não,2701.04,6,Pendente
Levi Souza,12555.43,316,44,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendes,Farmácia,2025-10-05,09:40,Sim,1647.17,4,Pago
Sabrina Campos,16967.39,489,77,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Ramos Mendonça S/A,Loja de Roupas,2025-10-13,09:41,Não,2449.6,5,Pendente
Alícia da Costa,15615.95,707,75,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Câmara,Eletrodomésticos,2025-07-10,10:59,Não,618.24,2,Pendente
Pedro Miguel Gonçalves,6600.5,750,55,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Santos,Restaurante,2026-04-02,17:14,Não,1276.41,9,Pendente
Lorena Alves,12516.58,970,80,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Marques,Restaurante,2026-03-01,04:12,Sim,767.13,11,Pendente
Luan da Rocha,18136.61,320,60,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Lopes,Supermercado,2025-08-04,03:45,Não,1146.14,11,Pago
Maria Flor Marques,15534.71,918,40,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Paz,Eletrodomésticos,2025-06-10,02:58,Não,407.36,10,Pendente
Alice Cardoso,14952.15,493,22,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Cirino,Livraria,2025-12-09,10:06,Não,3237.23,10,Pendente
Cauê Mendonça,9434.93,710,76,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Sousa,Farmácia,2025-08-16,15:13,Sim,3183.5,7,Pago
Manuela Albuquerque,23200.09,976,61,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Cavalcanti S.A.,Farmácia,2025-10-12,05:49,Sim,2292.89,10,Atrasado
Renan Moreira,7765.43,992,51,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Rios da Luz S.A.,Livraria,2025-06-06,14:47,Não,2814.58,6,Pago
Kaique Ferreira,15616.79,698,58,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Caldeira,Restaurante,2025-04-23,20:48,Não,1022.12,4,Pago
Maria Cecília Gonçalves,3751.0,827,25,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Vasconcelos Almeida e Filhos,Farmácia,2026-03-25,05:01,Não,2593.43,4,Atrasado
João Felipe Almeida,23409.06,819,43,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Ribeiro S/A,Livraria,2025-05-17,12:43,Sim,1347.29,3,Pago
Theo Pinto,12239.25,976,21,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Ferreira da Cruz Ltda.,Supermercado,2025-10-01,15:47,Não,3289.77,4,Pago
Melissa Brito,14610.81,480,31,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Silva,Livraria,2025-12-18,12:57,Não,2721.98,12,Pendente
Anthony Alves,24241.51,841,32,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Camargo - ME,Loja de Roupas,2025-12-08,03:01,Não,967.34,2,Atrasado
Lavínia Vargas,10244.54,503,36,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pinto,Loja de Roupas,2026-02-18,04:08,Não,351.52,2,Pendente
Emanuella da Rosa,17454.46,911,65,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Novaes Farias e Filhos,Supermercado,2025-07-10,17:20,Não,1701.42,5,Pago
Maria Clara Costa,10200.0,638,79,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Machado e Filhos,Farmácia,2025-06-14,00:20,Sim,2293.92,8,Pendente
Joaquim Carvalho,10077.4,405,45,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aparecida S/A,Loja de Roupas,2025-09-15,00:32,Não,1446.26,7,Atrasado
Alícia Cunha,15513.85,582,53,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ramos,Supermercado,2026-03-10,04:12,Não,2247.75,4,Pago
Augusto da Cruz,6319.83,998,20,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,da Cruz Ribeiro e Filhos,Supermercado,2025-04-23,17:38,Não,230.02,2,Pago
Gabriela Ferreira,20322.05,874,27,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Correia,Farmácia,2025-04-29,09:18,Não,1767.0,1,Pago
Maria Eduarda Aparecida,3436.07,841,30,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Viana - EI,Loja de Roupas,2026-02-01,08:13,Sim,682.11,12,Pago
Augusto Andrade,23809.9,432,80,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Porto S.A.,Farmácia,2025-11-20,16:33,Não,2653.15,10,Pendente
Maria Luísa Aragão,5845.13,939,74,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Ribeiro da Luz e Filhos,Eletrodomésticos,2026-01-11,00:07,Sim,688.8,9,Atrasado
Catarina Fonseca,1502.92,860,38,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa,Livraria,2025-07-06,13:00,Sim,1560.08,3,Atrasado
Diogo Farias,18003.65,842,73,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Pereira,Livraria,2026-03-06,08:49,Não,700.27,4,Pendente
Elisa Nogueira,16230.29,733,24,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Montenegro,Restaurante,2026-03-06,21:25,Não,964.84,9,Atrasado
Gabrielly Cavalcante,8666.23,688,50,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Caldeira S.A.,Loja de Roupas,2025-12-26,04:21,Não,1689.55,10,Pago
Cauã Marques,4751.9,823,64,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Rezende Sales e Filhos,Eletrodomésticos,2025-05-26,14:56,Não,1818.63,12,Atrasado
Yago Brito,14521.39,373,63,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Porto,Livraria,2025-10-21,14:50,Não,3009.46,5,Pago
João Miguel Nascimento,15825.17,729,50,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Souza Marques Ltda.,Loja de Roupas,2025-10-24,04:41,Não,1244.61,11,Atrasado
Luiz Fernando Rezende,12464.38,500,20,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cunha,Livraria,2025-10-30,23:48,Não,2453.82,12,Pendente
Enzo Gabriel Fonseca,10521.92,425,79,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Novaes,Loja de Roupas,2026-03-04,18:55,Não,3249.37,5,Pendente
Lorenzo Albuquerque,5999.76,841,43,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nascimento,Loja de Roupas,2025-08-17,15:48,Sim,2259.02,5,Atrasado
Caroline Lima,8789.09,725,78,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,da Rocha,Livraria,2025-08-20,08:15,Não,465.45,9,Atrasado
Igor Marques,20373.25,474,53,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Campos Novaes S/A,Supermercado,2026-02-08,12:30,Sim,2339.75,4,Pendente
Ana Beatriz Porto,13740.83,652,28,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Garcia Nogueira - ME,Supermercado,2025-06-15,14:44,Sim,3459.33,2,Atrasado
Luiz Henrique Brito,10865.62,382,39,Campinas,SP,Presencial,Venda física via maquininha no balcão da loja.,Santos,Eletrodomésticos,2025-10-21,15:20,Não,1708.04,6,Atrasado
Pietro da Cruz,11261.21,388,20,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Macedo,Supermercado,2026-03-12,10:59,Não,1516.1,11,Pendente
Luan da Cruz,1746.4,823,23,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Duarte,Farmácia,2025-07-10,15:23,Não,2798.33,8,Atrasado
Liam Ferreira,9707.17,664,21,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costela,Loja de Roupas,2025-05-29,11:22,Não,2666.14,4,Pago
Diogo Casa Grande,15092.88,582,36,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Azevedo e Filhos,Livraria,2025-09-19,21:33,Não,3258.7,5,Atrasado
Sofia da Cunha,12315.45,774,27,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Peixoto Castro - ME,Livraria,2025-11-04,02:15,Não,3403.09,7,Pendente
Luiza Peixoto,10870.77,408,23,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Camargo,Restaurante,2026-01-19,16:38,Não,1958.01,4,Pago
Davi Miguel das Neves,20512.6,365,75,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendes Vieira Ltda.,Livraria,2025-10-18,23:18,Sim,660.76,5,Pendente
Pietra da Costa,10304.43,333,42,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Jesus,Eletrodomésticos,2025-06-04,17:50,Não,96.93,1,Pendente
